./data/datasets/tbp_SUN_lt_earth_to_mars_5e-4_348_3.dat
TBP SUN CARTESIAN LT
CONSTANTS : MU [km^3.s^-2], LU [km], WU [s^-1], MASSU [kg]. TU [s], VU = LU * WU [km.s^-1], THRUSTU = 1000 * VU * MASSU * WU [N].
132712440041.9393
149597870.69999999
1.9909836747685179e-07
1000
SPACECRAFT PARAMETERS : INITIAL MASS [MASSU], DRY MASS [MASSU], THRUST [THRUSTU], ISP [TU].
1
0.5
0.084315844509006171
0.00039819673495370355
4
State
41, 8
x [LU], y [LU], z [LU], vx [VU], vy [VU], vz [VU], mass [MASSU], dt [TU], 
-0.94051935593492386, -0.34502114073205192, 6.5508953798230768e-06, 0.32817515972135403, -0.94270842740721961, 1.4563605439061728e-05, 1, 0.14999800231926247, 
-0.88066743960559857, -0.48118570223871132, -0.00020223459821604737, 0.46827193449165105, -0.86948213585828071, -0.0028023736810866332, 0.9808005504587155, 0.14999800231926247, 
-0.8005850015421988, -0.60489632891230294, -0.00086509752986642277, 0.5975490844741056, -0.77690983893699206, -0.0060303924309661385, 0.96160110091743112, 0.14999800231926247, 
-0.70202023181967566, -0.71337346772118881, -0.002019496428329777, 0.71437483343508479, -0.66661220052219805, -0.0093447024370621763, 0.94240165137614695, 0.14999800231926247, 
-0.5869705954213319, -0.80409296144807885, -0.0037233993972050701, 0.81702671847073771, -0.54037190242800259, -0.013345529916661061, 0.92320220183486235, 0.14999800231926247, 
-0.45767743384487014, -0.87478217180402196, -0.0060470718970008054, 0.90394579744488657, -0.39977225505324737, -0.017591946898963391, 0.90400275229357796, 0.14999800231926247, 
-0.31678728126174333, -0.92363327000131323, -0.0088769791221018964, 0.97124677392312098, -0.24948909920948947, -0.020068902224805878, 0.89003410315816767, 0.14999800231926247, 
-0.16782476814751071, -0.94961992580725652, -0.011769352261409254, 1.011117929324864, -0.095334236434039724, -0.01840686486282676, 0.88982871566975541, 0.14999800231926247, 
-0.014631720261459237, -0.9517824009348248, -0.014385419410952673, 1.0272288026332179, 0.067613891715636337, -0.016385699857225881, 0.88872446865961285, 0.14999800231926247, 
0.13965630642226828, -0.92853977410658295, -0.016825476282364533, 1.0253615161223995, 0.24276833669225054, -0.016065520863833286, 0.87199690502173455, 0.14999800231926247, 
0.291620546390497, -0.8788509586475991, -0.019126427038794032, 0.99592891626530522, 0.41942443982650507, -0.014526503360785738, 0.85349364604706246, 0.14999800231926247, 
0.436918798070353, -0.80288744486456642, -0.021100533501854216, 0.93632889702217448, 0.59208327411147299, -0.011710886405924612, 0.83429419650577785, 0.14999800231926247, 
0.57095567285754423, -0.70175910430482091, -0.022547541883456038, 0.84591778798807893, 0.75376843390645887, -0.0075128731521218991, 0.81509474696449402, 0.14999800231926247, 
